-1.064240932464599609e-04,2.206504344940185547e-03,2.667757570407047751e-09,8.277297019958496094e-04,1.669526100158691406e-03,-2.481163479387760162e-03,5.036175251007080078e-03,4.909574985504150391e-03,-1.691315835341811180e-02,-2.202212810516357422e-03,3.731846809387207031e-04,8.966556663825286932e-10,2.682805061340332031e-04,-4.386901855468750000e-05,1.440173061564564705e-02,4.512369632720947266e-04,-4.981756210327148438e-04,2.462029084563255310e-02
-1.162290573120117188e-06,3.976821899414062500e-04,2.780558006065803056e-10,1.333355903625488281e-03,1.164138317108154297e-03,2.936562523245811462e-04,4.651427268981933594e-03,4.587352275848388672e-03,4.336535930633544922e-04,-1.174807548522949219e-03,1.121640205383300781e-03,-2.730593529065572511e-12,1.945495605468750000e-04,8.165240287780761719e-04,6.986330496147274971e-03,-3.331303596496582031e-04,1.218318939208984375e-03,-4.310693591833114624e-03
1.028090715408325195e-03,4.532933235168457031e-04,-1.681541794695817771e-09,4.745483398437500000e-03,1.735031604766845703e-03,-1.645085681229829788e-02,-3.043413162231445312e-04,2.143800258636474609e-03,-9.152136743068695068e-03,-1.318502426147460938e-02,1.848840713500976562e-02,-2.289794687193591471e-09,-1.113313436508178711e-02,8.136749267578125000e-03,-7.267134264111518860e-03,-7.258474826812744141e-03,2.313917875289916992e-02,-2.754800021648406982e-03
7.070899009704589844e-04,2.706050872802734375e-04,-8.725953293264865351e-11,-5.239248275756835938e-04,4.452466964721679688e-04,-6.304929498583078384e-03,5.976557731628417969e-04,1.051425933837890625e-03,5.142459333001170307e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.335608005523681641e-04,1.011490821838378906e-04,2.633893103620721377e-12,-2.468824386596679688e-04,1.245141029357910156e-04,-1.181432045996189117e-03,-2.297163009643554688e-04,2.216696739196777344e-04,-1.356280758045613766e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.532005310058593750e-04,1.291981339454650879e-02,-2.293239417805459368e-09,2.919256687164306641e-03,2.479332685470581055e-02,-3.792397677898406982e-03,1.052391529083251953e-02,1.422759890556335449e-02,1.001602411270141602e-02,-8.243322372436523438e-05,-4.452466964721679688e-05,1.696036644460718890e-10,2.748966217041015625e-04,6.280541419982910156e-04,-9.645139798521995544e-04,7.808208465576171875e-04,1.758575439453125000e-03,-9.950622916221618652e-05
1.137143373489379883e-02,1.065512001514434814e-02,1.616028699746863140e-09,5.314171314239501953e-03,5.625814199447631836e-03,-2.381072472780942917e-02,1.744866371154785156e-03,2.276711165904998779e-03,4.354297183454036713e-03,1.027315855026245117e-03,1.156330108642578125e-05,5.995048901752397796e-11,9.841918945312500000e-04,6.048083305358886719e-04,1.078103668987751007e-03,-4.069805145263671875e-04,4.086494445800781250e-04,-2.856893202988430858e-03
2.322733402252197266e-03,1.777693629264831543e-03,-3.895244127249952726e-10,2.905726432800292969e-03,8.180290460586547852e-04,-3.721240907907485962e-03,3.217875957489013672e-03,1.108594238758087158e-03,2.572683617472648621e-03,-3.405213356018066406e-04,-8.577108383178710938e-05,6.569211841167543753e-11,2.079010009765625000e-04,-3.467202186584472656e-04,-5.054753273725509644e-05,6.418228149414062500e-04,-1.233816146850585938e-05,-1.000234507955610752e-03
1.020908355712890625e-03,1.655101776123046875e-03,8.415818389395646193e-10,5.365014076232910156e-04,-7.540285587310791016e-04,-4.226189106702804565e-03,-2.308666706085205078e-03,5.584955215454101562e-04,-6.457917392253875732e-03,-1.072883605957031250e-04,1.970529556274414062e-04,1.581805797457036533e-10,-1.348257064819335938e-04,-5.545616149902343750e-04,1.003168523311614990e-03,8.609890937805175781e-04,5.660057067871093750e-04,2.011390868574380875e-03
3.679752349853515625e-03,-6.262511014938354492e-04,1.706048496918910473e-10,-9.210705757141113281e-04,-4.121661186218261719e-03,-6.390100345015525818e-03,3.827214241027832031e-03,-8.242577314376831055e-04,-4.460347816348075867e-03,2.745389938354492188e-04,1.749992370605468750e-04,-6.389555551322700921e-12,1.180171966552734375e-05,-1.516342163085937500e-04,-1.387127675116062164e-03,1.447796821594238281e-04,-6.353855133056640625e-05,1.423624111339449883e-03
