-1.361966133117675781e-03,2.205133438110351562e-03,2.780516650258135769e-10,-3.431737422943115234e-04,3.324389457702636719e-03,4.866739036515355110e-04,-1.155704259872436523e-03,-2.070665359497070312e-04,5.939640104770660400e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.333628177642822266e-03,2.522194385528564453e-02,-1.418012950116231963e-09,-8.696496486663818359e-03,4.276961088180541992e-02,3.276964183896780014e-03,6.548166275024414062e-04,5.412751436233520508e-02,-8.612472563982009888e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.706079959869384766e-03,2.686196565628051758e-02,-5.688731707920169356e-10,8.152872323989868164e-03,2.860009670257568359e-02,-2.140169497579336166e-03,3.549790382385253906e-02,5.284374952316284180e-02,2.077834215015172958e-03,-1.665651798248291016e-03,1.560825109481811523e-02,-6.331963425809661317e-10,-1.124823093414306641e-02,3.482905030250549316e-02,-1.036409172229468822e-02,-1.042801141738891602e-02,4.540997743606567383e-02,-2.381900604814291000e-02
1.554131507873535156e-03,2.725866436958312988e-02,-1.296159846120303882e-10,6.754487752914428711e-03,3.095564246177673340e-02,-4.085078602656722069e-03,2.196580171585083008e-03,2.348205447196960449e-02,5.931282357778400183e-04,-5.783557891845703125e-03,3.435865044593811035e-02,-2.450788461061392809e-10,-5.588769912719726562e-03,4.447323083877563477e-02,2.017575898207724094e-03,-2.514541149139404297e-03,3.511595726013183594e-02,3.630211576819419861e-03
-4.374027252197265625e-03,8.142948150634765625e-03,2.317027125720017011e-11,-3.344506025314331055e-03,8.472710847854614258e-03,-2.917326986789703369e-03,-1.909732818603515625e-03,-8.723199367523193359e-03,-7.419622503221035004e-03,-3.230571746826171875e-05,1.465886831283569336e-02,1.827619167116267818e-10,2.477765083312988281e-03,3.765881061553955078e-03,-4.780943039804697037e-03,4.538297653198242188e-04,-7.294476032257080078e-03,-1.165609806776046753e-03
-7.433593273162841797e-04,-2.100765705108642578e-04,1.071650546080604727e-10,-2.540647983551025391e-04,-1.905292272567749023e-03,-2.030314877629280090e-03,-2.485513687133789062e-04,-3.684848546981811523e-03,-2.015054225921630859e-03,2.051830291748046875e-03,-1.382797956466674805e-03,1.048340025899818784e-10,4.083335399627685547e-03,-2.577185630798339844e-03,1.235902309417724609e-03,6.353259086608886719e-04,-6.883114576339721680e-03,-4.858598113059997559e-04
-8.333623409271240234e-04,1.160204410552978516e-04,-3.104473345061364853e-10,6.496906280517578125e-05,2.211540937423706055e-03,1.314163208007812500e-03,1.436322927474975586e-03,3.073483705520629883e-03,9.063910692930221558e-04,1.158416271209716797e-03,3.952980041503906250e-04,-2.891242800728832663e-10,8.143782615661621094e-04,2.604216337203979492e-03,-3.789812326431274414e-04,-3.067553043365478516e-03,7.587134838104248047e-03,-9.135343134403228760e-04
3.856927156448364258e-03,8.715152740478515625e-03,-2.280319266745323148e-10,2.348870038986206055e-03,1.639604568481445312e-02,4.917176440358161926e-03,-1.162379980087280273e-03,1.980775594711303711e-02,8.672218769788742065e-03,-3.298342227935791016e-03,3.389179706573486328e-03,-2.594019443691308879e-10,-3.100037574768066406e-03,1.559650897979736328e-02,5.493219941854476929e-03,-8.919894695281982422e-03,1.211756467819213867e-02,7.673813961446285248e-03
7.961243391036987305e-03,-3.369957208633422852e-03,-5.640962141839622745e-10,1.795548200607299805e-02,1.886886358261108398e-02,-5.355366971343755722e-03,1.946076750755310059e-02,4.322558641433715820e-03,-8.076254744082689285e-03,-5.880355834960937500e-03,1.056611537933349609e-03,-2.844869895213264499e-10,-1.074659824371337891e-02,3.642082214355468750e-02,7.123769726604223251e-03,-8.278071880340576172e-03,3.977447748184204102e-03,8.098939433693885803e-04
4.544019699096679688e-03,-5.017131567001342773e-03,-4.126625707812081600e-10,6.848663091659545898e-03,1.007242500782012939e-02,-5.744345486164093018e-03,2.567142248153686523e-03,-5.690068006515502930e-03,-7.148273289203643799e-03,-2.541720867156982422e-03,-1.687020063400268555e-03,1.925052339757371556e-10,-1.115334033966064453e-02,4.423588514328002930e-03,-3.015052527189254761e-03,-3.403186798095703125e-03,-8.993148803710937500e-04,-4.374505602754652500e-03
