-1.747786998748779297e-03,1.265764236450195312e-03,5.010634355345766622e-10,3.311634063720703125e-04,-5.347728729248046875e-04,8.658012375235557556e-03,1.647204160690307617e-03,-2.427577972412109375e-03,1.270188391208648682e-02,1.121342182159423828e-03,-1.016855239868164062e-04,8.243386806494612529e-10,-1.216173171997070312e-03,-1.051366329193115234e-03,9.797743987292051315e-04,-3.775238990783691406e-03,-2.099871635437011719e-03,2.960346173495054245e-03
-4.841089248657226562e-04,4.989504814147949219e-04,-5.297387528635510989e-11,-6.968379020690917969e-04,2.678632736206054688e-04,2.413976937532424927e-03,-3.851354122161865234e-04,-1.268386840820312500e-03,2.163145691156387329e-03,2.138912677764892578e-04,-9.399652481079101562e-05,6.691150411519686259e-11,-1.353859901428222656e-03,1.254081726074218750e-03,-5.059768445789813995e-04,-1.474022865295410156e-03,-6.924867630004882812e-04,8.103791624307632446e-04
2.652406692504882812e-03,1.028835773468017578e-03,2.050845049339500292e-10,1.573801040649414062e-03,-2.568483352661132812e-03,8.382676169276237488e-04,2.936005592346191406e-03,2.060115337371826172e-03,1.489136368036270142e-03,-5.263686180114746094e-04,-1.218795776367187500e-03,-8.012623897712956023e-11,1.663923263549804688e-03,-3.765046596527099609e-03,-1.162793487310409546e-04,-2.105891704559326172e-03,3.649473190307617188e-03,-1.547029241919517517e-04
1.513481140136718750e-03,4.250526428222656250e-03,-2.644232055537543147e-11,3.909528255462646484e-03,5.357563495635986328e-03,2.542787697166204453e-03,2.642214298248291016e-03,7.927119731903076172e-03,2.940498292446136475e-03,4.940629005432128906e-04,-1.389384269714355469e-04,-1.256621473544328182e-10,-1.733839511871337891e-03,8.147120475769042969e-03,-3.222686238586902618e-03,2.883791923522949219e-03,4.590630531311035156e-03,-2.382243052124977112e-03
2.951145172119140625e-03,3.983676433563232422e-03,1.732088084072103129e-10,3.680676221847534180e-03,8.752167224884033203e-03,-1.921210903674364090e-03,3.351151943206787109e-03,5.846798419952392578e-03,-3.303717821836471558e-03,-3.100574016571044922e-03,6.355166435241699219e-03,1.649022030036917386e-10,-7.327497005462646484e-03,-3.808677196502685547e-03,3.694593906402587891e-04,1.613914966583251953e-03,4.368543624877929688e-03,-1.606546342372894287e-03
-8.257329463958740234e-04,-1.791238784790039062e-03,-4.175932932781734053e-10,1.585960388183593750e-03,6.952047348022460938e-03,6.545027717947959900e-04,1.388788223266601562e-03,1.043742895126342773e-02,1.935118809342384338e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.854538917541503906e-03,-4.806280136108398438e-03,-2.103499111005824318e-10,-7.369518280029296875e-04,-2.270251512527465820e-02,2.381331287324428558e-03,-2.585113048553466797e-03,-1.240491867065429688e-02,-6.964363913539273199e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.262307167053222656e-03,3.051280975341796875e-03,6.409984210087316114e-10,-6.114840507507324219e-04,-1.224875450134277344e-04,-4.072969313710927963e-03,-2.388954162597656250e-04,2.034902572631835938e-04,-4.360458115115761757e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.994856357574462891e-03,3.101348876953125000e-03,-6.934306462369477231e-10,5.753755569458007812e-03,1.753979921340942383e-02,-7.559999823570251465e-03,-3.042191267013549805e-03,2.907532453536987305e-02,-1.169136539101600647e-02,4.265308380126953125e-04,4.273653030395507812e-04,-1.228412926934652205e-10,2.342462539672851562e-05,-5.578398704528808594e-04,-8.458271622657775879e-04,-3.103017807006835938e-04,7.212162017822265625e-06,-4.482839722186326981e-04
4.495978355407714844e-04,2.969589829444885254e-02,-4.437534784074159688e-10,1.485496759414672852e-03,2.924546599388122559e-02,-4.627807065844535828e-03,6.224036216735839844e-03,4.523831605911254883e-02,-1.904604956507682800e-03,1.341700553894042969e-04,-3.269314765930175781e-04,-4.568279088346116623e-11,5.900859832763671875e-06,8.157491683959960938e-04,-1.170530915260314941e-03,3.749728202819824219e-04,3.096461296081542969e-04,-1.611686078831553459e-03
